name;region;url;rating;number_of_reviews;latitude;longitude;menu_item;price
Hostinec Na Rychtě;Olomoucký;https://www.firmy.cz/detail/13120131-hostinec-na-rychte-komarov.html;5;1;49.763976;17.242078;None;None
Na Gruntě;Olomoucký;https://www.firmy.cz/detail/13009297-na-grunte-rapotin.html;4;1;50.011109;17.031584;None;None
Pavlovská hospůdka;Olomoucký;https://www.firmy.cz/detail/13586450-pavlovska-hospudka-pavlov.html;None;None;49.742752;16.878962;None;None
Hospůdka Na koupališti;Olomoucký;https://www.firmy.cz/detail/13120746-hospudka-na-koupalisti-mirov.html;4.6;4;49.798010;16.842216;None;None
Hospoda Pod HOMOLOU;Olomoucký;https://www.firmy.cz/detail/13373552-hospoda-pod-homolou-postrelmuvek.html;None;None;49.923983;16.876058;None;None
Hostinec u Huberta;Olomoucký;https://www.firmy.cz/detail/12903022-hostinec-u-huberta-subirov.html;4.7;2;49.601726;16.811916;None;None
Hospoda Vesnice;Olomoucký;https://www.firmy.cz/detail/13457669-hospoda-vesnice-velky-tynec.html;4.7;6;49.546309;17.335667;None;None
Hospoda Jamajka;Olomoucký;https://www.firmy.cz/detail/13115507-hospoda-jamajka-pteni.html;4.8;5;49.511797;16.961709;None;None
Hospoda na Křižovatce;Olomoucký;https://www.firmy.cz/detail/2331382-hospoda-na-krizovatce-rovensko.html;None;None;49.906623;16.879841;None;None
Hospůdka U Kuděje;Olomoucký;https://www.firmy.cz/detail/13124006-hospudka-u-kudeje-olomouc-nova-ulice.html;4.8;22;49.593278;17.243661;None;None
Hospoda Malhotice 51;Olomoucký;https://www.firmy.cz/detail/13137402-hospoda-malhotice-51-malhotice.html;None;None;49.488680;17.763330;None;None
Hospoda Zdětín;Olomoucký;https://www.firmy.cz/detail/13111650-hospoda-zdetin-zdetin.html;4;2;49.505676;16.991321;None;None
Kulturák;Olomoucký;https://www.firmy.cz/detail/12894847-kulturak-cehovice.html;4.5;2;49.433816;17.171089;None;None
Hospoda na zámečku;Olomoucký;https://www.firmy.cz/detail/13334287-hospoda-na-zamecku-zlate-hory-ondrejovice.html;5;12;50.257536;17.349356;None;None
Hospůdka u Zourků;Olomoucký;https://www.firmy.cz/detail/13867511-hospudka-u-zourku-javornik.html;5;4;50.392802;17.006911;None;None
Horác klub U nudle;Olomoucký;https://www.firmy.cz/detail/13120101-horac-klub-u-nudle-prerov-i-mesto.html;None;None;49.453072;17.469560;None;None
Studánka - Hospůdka Palonín;Olomoucký;https://www.firmy.cz/detail/13111026-studanka-hospudka-palonin-palonin.html;2.9;2;49.727485;16.953717;None;None
Hospůdka U Sklenářů;Olomoucký;https://www.firmy.cz/detail/13891699-hospudka-u-sklenaru-bystrovany.html;5;1;49.595223;17.322353;None;None
Hostinec Na Sklepě;Olomoucký;https://www.firmy.cz/detail/13119068-hostinec-na-sklepe-drevohostice.html;None;None;49.424055;17.593814;None;None
Na Pinduli;Olomoucký;https://www.firmy.cz/detail/13154785-na-pinduli-nezamyslice.html;None;None;49.336135;17.164640;None;None
Hospoda U Třebůvky;Olomoucký;https://www.firmy.cz/detail/13147127-hospoda-u-trebuvky-moravicany.html;4.9;5;49.755685;16.963532;None;None
Hospoda Na Hřišti;Olomoucký;https://www.firmy.cz/detail/13150767-hospoda-na-hristi-urcice.html;None;None;49.429753;17.080341;None;None
Rychlé občerstvení U Majora;Olomoucký;https://www.firmy.cz/detail/13109033-rychle-obcerstveni-u-majora-hvozd-vojtechov.html;5;3;49.652194;16.907869;None;None
Hostinec Na Blajchu;Olomoucký;https://www.firmy.cz/detail/331728-hostinec-na-blajchu-olomouc-belidla.html;4.5;78;49.599067;17.282793;None;None
Hospůdka U muzikanta;Olomoucký;https://www.firmy.cz/detail/13109537-hospudka-u-muzikanta-lipova.html;5;1;49.523627;16.863139;None;None
Hospůdka v Podlesí;Olomoucký;https://www.firmy.cz/detail/2683376-hospudka-v-podlesi-grygov.html;4.7;23;49.523830;17.314522;None;None
Hospoda Eden;Olomoucký;https://www.firmy.cz/detail/13137848-hospoda-eden-mohelnice.html;None;None;49.777808;16.922158;None;None
Pohostinství Pod Lipou;Olomoucký;https://www.firmy.cz/detail/569364-pohostinstvi-pod-lipou-naklo-lhota-nad-moravou.html;4;30;49.675937;17.144730;None;None
Hospoda U Zbrojnice;Olomoucký;https://www.firmy.cz/detail/13394125-hospoda-u-zbrojnice-laskov.html;4.6;3;49.583585;17.001543;None;None
Hospoda U Cukrovaru;Olomoucký;https://www.firmy.cz/detail/750433-hospoda-u-cukrovaru-celechovice-na-hane.html;5;1;49.516653;17.091815;None;None
Hostinec U svatého Floriána;Olomoucký;https://www.firmy.cz/detail/13850786-hostinec-u-svateho-floriana-bila-voda-mestys-bila-voda.html;4.6;11;50.441570;16.916657;None;None
Hospůdka na Zámečku;Olomoucký;https://www.firmy.cz/detail/13895995-hospudka-na-zamecku-mohelnice.html;None;None;49.778820;16.924557;None;None
Hospoda u MĚ;Olomoucký;https://www.firmy.cz/detail/13120691-hospoda-u-me-litovel-rozvadovice.html;2.6;2;49.675918;17.090304;None;None
Hostinec Na Návsi;Olomoucký;https://www.firmy.cz/detail/12730878-hostinec-na-navsi-uhelna.html;3.8;5;50.365740;17.027048;None;None
Hospoda U Třebůvky;Olomoucký;https://www.firmy.cz/detail/13147127-hospoda-u-trebuvky-moravicany.html;4.9;5;49.755685;16.963532;None;None
Hospoda Na Hřišti;Olomoucký;https://www.firmy.cz/detail/13150767-hospoda-na-hristi-urcice.html;None;None;49.429753;17.080341;None;None
Rychlé občerstvení U Majora;Olomoucký;https://www.firmy.cz/detail/13109033-rychle-obcerstveni-u-majora-hvozd-vojtechov.html;5;3;49.652194;16.907869;None;None
Hostinec Na Blajchu;Olomoucký;https://www.firmy.cz/detail/331728-hostinec-na-blajchu-olomouc-belidla.html;4.5;78;49.599067;17.282793;None;None
Ing. Petr Dostál;Olomoucký;https://www.firmy.cz/detail/12898494-ing-petr-dostal-male-hradisko.html;5;2;49.493722;16.878753;None;None
Hostinec U Ťuků;Olomoucký;https://www.firmy.cz/detail/13119104-hostinec-u-tuku-starnov.html;None;None;49.686213;17.273247;None;None
Hospoda Za Starých Časů;Olomoucký;https://www.firmy.cz/detail/12910011-hospoda-za-starych-casu-mohelnice.html;5;2;49.776208;16.918449;None;None
U Kapličky;Olomoucký;https://www.firmy.cz/detail/13226728-u-kaplicky-dobrochov.html;None;None;49.385183;17.105922;None;None
Hostinec U Budinů;Olomoucký;https://www.firmy.cz/detail/13136404-hostinec-u-budinu-lostice.html;None;None;49.736274;16.906453;None;None
Hostinec U Anděla;Olomoucký;https://www.firmy.cz/detail/12958636-hostinec-u-andela-prostejov.html;5;1;49.465390;17.112517;None;None
Hostinec U Zatloukalů;Olomoucký;https://www.firmy.cz/detail/13111491-hostinec-u-zatloukalu-doloplazy.html;1;1;49.566726;17.412301;None;None
Hospoda U Kaple;Olomoucký;https://www.firmy.cz/detail/13108701-hospoda-u-kaple-pencin.html;5;3;49.566536;17.014085;None;None
Milan Jeniš - Hostinec;Olomoucký;https://www.firmy.cz/detail/12894873-milan-jenis-hostinec-cehovice.html;None;None;49.432428;17.178262;None;None
Občerstvení Na dvorečku;Olomoucký;https://www.firmy.cz/detail/13860461-obcerstveni-na-dvorecku-premyslovice.html;4.4;4;49.552716;16.957783;None;None
Hostinec Pod Lipami;Olomoucký;https://www.firmy.cz/detail/13111699-hostinec-pod-lipami-prerov-vii-cekyne.html;5;2;49.492102;17.428509;None;None
Hospůdka Sali;Olomoucký;https://www.firmy.cz/detail/13191353-hospudka-sali-prostejov.html;4.3;4;49.466663;17.091689;None;None
Hospůdka U Karkulky;Olomoucký;https://www.firmy.cz/detail/13125820-hospudka-u-karkulky-mutkov.html;None;None;49.801953;17.284737;None;None
Hospůdka u Kamzíka;Olomoucký;https://www.firmy.cz/detail/13467644-hospudka-u-kamzika-bohunovice.html;4.7;5;49.658370;17.282547;None;None
Hospůdka Na Schůdkách;Olomoucký;https://www.firmy.cz/detail/13189152-hospudka-na-schudkach-prostejov.html;4.7;2;49.478637;17.117898;None;None
Hospůdka Na Hvězdnym;Olomoucký;https://www.firmy.cz/detail/2598683-hospudka-na-hvezdnym-sternberk.html;5;1;49.735983;17.298058;None;None
Hostinec u Kropáčů;Olomoucký;https://www.firmy.cz/detail/13342115-hostinec-u-kropacu-troubelice.html;4.5;6;49.818697;17.077422;None;None
Hospoda CROSS MARKET;Olomoucký;https://www.firmy.cz/detail/13149166-hospoda-cross-market-javornik.html;None;None;50.391685;17.002737;None;None
Hospoda U svaté Anny;Olomoucký;https://www.firmy.cz/detail/13114865-hospoda-u-svate-anny-kolsov.html;4.5;1;49.903540;16.946343;None;None
Pivní bar LYRA;Olomoucký;https://www.firmy.cz/detail/13065803-pivni-bar-lyra-zlate-hory.html;5;3;50.263243;17.396683;None;None
Pohostinství U Šimka;Olomoucký;https://www.firmy.cz/detail/1943440-pohostinstvi-u-simka-bludov.html;5;1;49.944558;16.923831;None;None
Hostinec U Lípy;Olomoucký;https://www.firmy.cz/detail/13134543-hostinec-u-lipy-svesedlice.html;4.8;2;49.573323;17.378631;None;None
Hospůdka Pod Lipami;Olomoucký;https://www.firmy.cz/detail/13245350-hospudka-pod-lipami-rohle-nedvezi.html;4.8;3;49.871291;17.033760;None;None
Bikers Bar;Olomoucký;https://www.firmy.cz/detail/13152745-bikers-bar-sumperk.html;4.8;5;49.967683;16.984298;None;None
U Ríšu;Olomoucký;https://www.firmy.cz/detail/13313183-u-risu-vrbatky-dubany.html;4.1;7;49.515230;17.191794;None;None
AlfaBar;Olomoucký;https://www.firmy.cz/detail/708325-alfabar-pavlovice-u-prerova.html;None;None;49.469889;17.542239;None;None
Stodola;Olomoucký;https://www.firmy.cz/detail/13756708-stodola-velke-losiny.html;4.3;12;50.028858;17.035150;None;None
Hostinec U Hasičů;Olomoucký;https://www.firmy.cz/detail/13496696-hostinec-u-hasicu-lubenice.html;None;None;49.576299;17.120373;None;None
Klub Na Lapači;Olomoucký;https://www.firmy.cz/detail/13113341-klub-na-lapaci-veselicko.html;None;None;49.530175;17.502321;None;None
Hospůdka U Potoka;Olomoucký;https://www.firmy.cz/detail/13327455-hospudka-u-potoka-zulova.html;3.8;8;50.308246;17.098649;None;None
Vodácká hospoda;Olomoucký;https://www.firmy.cz/detail/13073107-vodacka-hospoda-litovel.html;4;25;49.703491;17.069048;None;None
Bar Campanula;Olomoucký;https://www.firmy.cz/detail/13698701-bar-campanula-olomouc-hodolany.html;5;2;49.593659;17.276521;None;None
Hospoda Pod lipami;Olomoucký;https://www.firmy.cz/detail/13116461-hospoda-pod-lipami-slatinice-lipy.html;None;None;49.546514;17.104060;None;None
Hospoda U Garanta;Olomoucký;https://www.firmy.cz/detail/13540081-hospoda-u-garanta-vapenna.html;4.8;3;50.284663;17.097396;None;None
LocAle Pub;Olomoucký;https://www.firmy.cz/detail/13165832-locale-pub-olomouc-hodolany.html;3.8;13;49.594016;17.273435;None;None
Hospoda U mamky;Olomoucký;https://www.firmy.cz/detail/13138408-hospoda-u-mamky-dobromilice.html;None;None;49.357748;17.137348;None;None
Hospůdka Pod zámkem;Olomoucký;https://www.firmy.cz/detail/13737012-hospudka-pod-zamkem-prerov-vii-cekyne.html;5;1;49.492154;17.426217;None;None
Zenit pivnice;Olomoucký;https://www.firmy.cz/detail/13150832-zenit-pivnice-olomouc-povel.html;4.5;3;49.581359;17.246737;None;None
Hospoda U DVOU STRAŠIDEL;Olomoucký;https://www.firmy.cz/detail/13319047-hospoda-u-dvou-strasidel-olomouc.html;4.4;10;49.597203;17.262834;None;None
Hospoda u Hasiča;Olomoucký;https://www.firmy.cz/detail/13895065-hospoda-u-hasica-unicov-benkov.html;5;1;49.765567;17.075748;None;None
Hospůdka U Pily;Olomoucký;https://www.firmy.cz/detail/13115561-hospudka-u-pily-mladec-sobacov.html;5;1;49.699290;17.033069;None;None
Hospoda Žárová 19;Olomoucký;https://www.firmy.cz/detail/13120777-hospoda-zarova-19-velke-losiny-zarova.html;4.8;3;50.060579;17.005308;None;None
Hospoda U Kameníka;Olomoucký;https://www.firmy.cz/detail/13490555-hospoda-u-kamenika-olomouc-neredin.html;4.6;3;49.596571;17.225601;None;None
Hospůdka U Kolmanů;Olomoucký;https://www.firmy.cz/detail/12875122-hospudka-u-kolmanu-hanovice.html;5;1;49.680453;17.046037;None;None
Hospůdka Na obuvi;Olomoucký;https://www.firmy.cz/detail/13622822-hospudka-na-obuvi-rapotin.html;3.1;3;49.998367;17.019674;None;None
Hostinec Samara;Olomoucký;https://www.firmy.cz/detail/13114070-hostinec-samara-lazniky.html;5;1;49.525829;17.461847;None;None
Hostinec U Zlatého lva;Olomoucký;https://www.firmy.cz/detail/13131653-hostinec-u-zlateho-lva-stritez-nad-ludinou.html;4.8;3;49.607361;17.736945;None;None
Hospůdka U Mikeše;Olomoucký;https://www.firmy.cz/detail/13301310-hospudka-u-mikese-olomouc-losov.html;3.1;5;49.619816;17.364149;None;None
Hospoda U Dopity;Olomoucký;https://www.firmy.cz/detail/13118226-hospoda-u-dopity-sumperk.html;4.2;13;49.965688;16.964952;None;None
Hospůdka U Kapličky;Olomoucký;https://www.firmy.cz/detail/13790111-hospudka-u-kaplicky-klopotovice.html;None;None;49.445923;17.250315;None;None
Malomoravská hospoda;Olomoucký;https://www.firmy.cz/detail/13791785-malomoravska-hospoda-mala-morava.html;4.6;9;50.087266;16.842784;None;None
Hospoda U Kupce;Olomoucký;https://www.firmy.cz/detail/13194510-hospoda-u-kupce-kozusany-tazaly-tazaly.html;5;2;49.533723;17.251999;None;None
Hostinec U Dudka;Olomoucký;https://www.firmy.cz/detail/13113142-hostinec-u-dudka-prostejov-krasice.html;4.5;15;49.466785;17.082999;None;None
Hospůdka Na Zahradní;Olomoucký;https://www.firmy.cz/detail/13015837-hospudka-na-zahradni-lipnik-nad-becvou-i-mesto.html;4;1;49.523676;17.587052;None;None
Hospůdka u Čápa;Olomoucký;https://www.firmy.cz/detail/13113844-hospudka-u-capa-mohelnice-libiva.html;None;None;49.797611;16.913958;None;None
Hostinec Michalov;Olomoucký;https://www.firmy.cz/detail/13714026-hostinec-michalov-prerov-i-mesto.html;4.7;14;49.460542;17.456797;None;None
Hostinec Malé Hradisko;Olomoucký;https://www.firmy.cz/detail/13840595-hostinec-male-hradisko-male-hradisko.html;5;1;49.493427;16.876564;None;None
Cyklohospůdka;Olomoucký;https://www.firmy.cz/detail/13487894-cyklohospudka-lobodice.html;3.9;26;49.397119;17.293589;None;None
ZKOUŠKA;Olomoucký;https://www.firmy.cz/detail/13103227-zkouska-olomouc.html;5;5;49.595131;17.248029;None;None
Hostinec Slušná ČTVERKA;Olomoucký;https://www.firmy.cz/detail/13334199-hostinec-slusna-ctverka-mrsklesy.html;4.9;17;49.601659;17.400946;None;None
Hostinec U Josefa;Olomoucký;https://www.firmy.cz/detail/13867364-hostinec-u-josefa-senicka.html;None;None;49.632324;17.056956;None;None
Hostinec Na Hutích;Olomoucký;https://www.firmy.cz/detail/1950628-hostinec-na-hutich-stepanov.html;4.6;7;49.670687;17.223686;None;None
Pivní bar U Vola;Olomoucký;https://www.firmy.cz/detail/13117008-pivni-bar-u-vola-prerov-i-mesto.html;None;None;49.456896;17.444057;None;None
Hostinec Na Hřišti;Olomoucký;https://www.firmy.cz/detail/2273725-hostinec-na-hristi-olomouc-slavonin.html;4.4;14;49.568640;17.239492;None;None
Hospůdka u Prcka;Olomoucký;https://www.firmy.cz/detail/2111520-hospudka-u-prcka-lipnik-nad-becvou-i-mesto.html;1;2;49.527687;17.575486;None;None
Hospoda Na Baště;Olomoucký;https://www.firmy.cz/detail/2129085-hospoda-na-baste-prerov-iii-lovesice.html;None;None;49.427447;17.448944;None;None
Hospůdka na Kovárně;Olomoucký;https://www.firmy.cz/detail/13098896-hospudka-na-kovarne-bila-lhota-menik.html;5;4;49.710529;16.983198;None;None
Hospůdka U Milana;Olomoucký;https://www.firmy.cz/detail/2463524-hospudka-u-milana-olomouc-lazce.html;4.6;8;49.602873;17.263517;None;None
U Maruš;Olomoucký;https://www.firmy.cz/detail/13110825-u-marus-bystrocice.html;3.8;4;49.535720;17.189969;None;None
Hospůdka U čerta;Olomoucký;https://www.firmy.cz/detail/13114314-hospudka-u-certa-hrabisin.html;5;1;49.913869;17.034772;None;None
Hostinec Lhota;Olomoucký;https://www.firmy.cz/detail/13117038-hostinec-lhota-lhota.html;4.5;2;49.497481;17.615955;None;None
Pivní škola Krchleby;Olomoucký;https://www.firmy.cz/detail/13098427-pivni-skola-krchleby-krchleby.html;None;None;49.820729;16.833954;None;None
Hospoda Na Hřišti;Olomoucký;https://www.firmy.cz/detail/13192808-hospoda-na-hristi-olomouc-nedvezi.html;3;1;49.555667;17.208533;None;None
Hospoda v zatáčce;Olomoucký;https://www.firmy.cz/detail/13115547-hospoda-v-zatacce-myslejovice-kobylnicky.html;5;1;49.392478;17.038953;None;None
Hospoda Určice 501;Olomoucký;https://www.firmy.cz/detail/13135259-hospoda-urcice-501-urcice.html;None;None;49.429563;17.084587;None;None
Pohostinství Pod kaštany;Olomoucký;https://www.firmy.cz/detail/13140055-pohostinstvi-pod-kastany-radslavice.html;3.3;2;49.477306;17.521756;None;None
Hospoda Pod lípou;Olomoucký;https://www.firmy.cz/detail/13136204-hospoda-pod-lipou-tyn-nad-becvou.html;3.6;4;49.518062;17.618455;None;None
U Kapličky;Olomoucký;https://www.firmy.cz/detail/13135486-u-kaplicky-prerov-xiii-pencice.html;4.8;2;49.514887;17.417244;None;None
Hostinec Stylovka;Olomoucký;https://www.firmy.cz/detail/13137267-hostinec-stylovka-prostejov.html;5;1;49.468895;17.114302;None;None
Hospoda U Ječmínka;Olomoucký;https://www.firmy.cz/detail/13674260-hospoda-u-jecminka-olomouc-nova-ulice.html;None;None;49.588245;17.242669;None;None
Hostinec u Lípy;Olomoucký;https://www.firmy.cz/detail/13111413-hostinec-u-lipy-babice.html;5;1;49.736746;17.258353;None;None
Hostinec u Žaludů;Olomoucký;https://www.firmy.cz/detail/12979600-hostinec-u-zaludu-velka-bystrice.html;4.6;5;49.591901;17.352024;None;None
Hospůdka U Milana;Olomoucký;https://www.firmy.cz/detail/2248022-hospudka-u-milana-samotisky.html;3;1;49.631741;17.337606;None;None
Sport bar Zero;Olomoucký;https://www.firmy.cz/detail/2615854-sport-bar-zero-hranice-i-mesto.html;1;1;49.554527;17.735967;None;None
Kancl na hrázi Brasáku;Olomoucký;https://www.firmy.cz/detail/13280151-kancl-na-hrazi-brasaku-zabreh.html;5;4;49.876882;16.876568;None;None
Pivovarská hospůdka U Jadrníčků;Olomoucký;https://www.firmy.cz/detail/13150058-pivovarska-hospudka-u-jadrnicku-namest-na-hane.html;4.5;25;49.601164;17.068207;None;None
Hospoda U Fegena;Olomoucký;https://www.firmy.cz/detail/13065448-hospoda-u-fegena-prostejov-vrahovice.html;None;None;49.476994;17.135288;None;None
Hospoda u Floriánka - Štarnov;Olomoucký;https://www.firmy.cz/detail/13141619-hospoda-u-florianka-starnov-premyslovice-starnov.html;None;None;49.571647;16.925837;None;None
Hostinec Hrabůvka;Olomoucký;https://www.firmy.cz/detail/13151042-hostinec-hrabuvka-hrabuvka.html;3;1;49.578574;17.691297;None;None
Hospoda U Davida;Olomoucký;https://www.firmy.cz/detail/13119003-hospoda-u-davida-kojetin-i-mesto.html;4.4;2;49.355151;17.301446;None;None
Hospoda u Hasičů;Olomoucký;https://www.firmy.cz/detail/13405222-hospoda-u-hasicu-drahanovice-strizov.html;4.2;2;49.584077;17.057928;None;None
Hostinec U Cechmistra;Olomoucký;https://www.firmy.cz/detail/12988870-hostinec-u-cechmistra-mohelnice.html;1.5;1;49.776161;16.917296;None;None
U Tomášů;Olomoucký;https://www.firmy.cz/detail/13117474-u-tomasu-bludov.html;None;None;49.943264;16.926132;None;None
Pohostinství U Klementů;Olomoucký;https://www.firmy.cz/detail/13118992-pohostinstvi-u-klementu-horni-stepanov-pohora.html;4.9;17;49.561104;16.753050;None;None
Hospůdka ve Lhotě pod Kosířem;Olomoucký;https://www.firmy.cz/detail/13835945-hospudka-ve-lhote-pod-kosirem-drahanovice-lhota-pod-kosirem.html;None;None;49.565183;17.048692;None;None
Restaurace Luká 14;Olomoucký;https://www.firmy.cz/detail/13139687-restaurace-luka-14-luka.html;4;2;49.649414;16.946495;None;None
Pohostinství Podhradí;Olomoucký;https://www.firmy.cz/detail/13120752-pohostinstvi-podhradi-mirov.html;4.8;2;49.797867;16.848164;None;None
Hostinec Bernartice;Olomoucký;https://www.firmy.cz/detail/13102530-hostinec-bernartice-bernartice.html;5;2;50.389269;17.078942;None;None
Staré Časy;Olomoucký;https://www.firmy.cz/detail/13012300-stare-casy-olomouc-nove-sady.html;4.5;3;49.575895;17.251204;None;None
Pohostinství Na Koupališti;Olomoucký;https://www.firmy.cz/detail/13122542-pohostinstvi-na-koupalisti-radslavice.html;5;3;49.479542;17.519487;None;None
Trinity club;Olomoucký;https://www.firmy.cz/detail/13114752-trinity-club-olomouc-lazce.html;4.2;2;49.602540;17.255886;None;None
Hospůdka Kolárka;Olomoucký;https://www.firmy.cz/detail/13137506-hospudka-kolarka-troubky.html;5;2;49.431717;17.343578;None;None
Občanské sdružení PV Sport club - sport bar;Olomoucký;https://www.firmy.cz/detail/12849697-obcanske-sdruzeni-pv-sport-club-sport-bar-hvozd.html;4;1;49.637016;16.908863;None;None
