name;region;url;rating;number_of_reviews;latitude;longitude;menu_item;price
Hostinec U Kodrů;Liberecký;https://www.firmy.cz/detail/13474019-hostinec-u-kodru-chuchelna-lhota.html;4.8;17;50.584299;15.278815;None;None
Hausmanka U Kozy;Liberecký;https://www.firmy.cz/detail/13113273-hausmanka-u-kozy-oldrichov-v-hajich-filipka.html;4.6;130;50.863584;15.104453;None;None
Hospoda U Hrnce;Liberecký;https://www.firmy.cz/detail/12839990-hospoda-u-hrnce-josefuv-dul.html;4.8;25;50.778570;15.237536;None;None
Hospoda U Tržnice;Liberecký;https://www.firmy.cz/detail/13870826-hospoda-u-trznice-jablonec-nad-nisou.html;5;1;50.722441;15.171846;None;None
Hostinec U Dubu;Liberecký;https://www.firmy.cz/detail/13118731-hostinec-u-dubu-pulecny.html;4.8;15;50.675821;15.165958;None;None
Restaurace Horská 653;Liberecký;https://www.firmy.cz/detail/13123903-restaurace-horska-653-tanvald.html;4.5;2;50.736342;15.295375;None;None
Hostinec u Dlabače;Liberecký;https://www.firmy.cz/detail/12985370-hostinec-u-dlabace-zahradky.html;4.6;39;50.634428;14.526816;None;None
Hospoda Bradlecká Lhota;Liberecký;https://www.firmy.cz/detail/13116291-hospoda-bradlecka-lhota-bradlecka-lhota.html;1;1;50.488002;15.396121;None;None
Hospoda Tenis;Liberecký;https://www.firmy.cz/detail/13010807-hospoda-tenis-semily.html;None;None;50.598217;15.337260;None;None
Hostinec Pod Houskou;Liberecký;https://www.firmy.cz/detail/12814823-hostinec-pod-houskou-blatce-houska.html;4.6;70;50.497209;14.616887;None;None
Hasičská hospoda Radčice;Liberecký;https://www.firmy.cz/detail/13372827-hasicska-hospoda-radcice-radcice.html;None;None;50.672157;15.278930;None;None
Kvítkovská konírna;Liberecký;https://www.firmy.cz/detail/12981828-kvitkovska-konirna-kvitkov.html;4.5;25;50.654681;14.488545;None;None
Hostinec Jamajka;Liberecký;https://www.firmy.cz/detail/13045170-hostinec-jamajka-bila.html;4.7;15;50.663967;15.038496;None;None
Restaurace Sokolovna;Liberecký;https://www.firmy.cz/detail/13163736-restaurace-sokolovna-mala-skala-vranove-1-dil.html;4.3;45;50.637921;15.193608;None;None
Česká hospoda
Kobryn, spol. s r.o.;Liberecký;https://www.firmy.cz/detail/13150205-ceska-hospoda-jablonne-v-podjestedi-hermanice-v-podjestedi.html;4.6;4;50.791294;14.734865;None;None
Hospůdka a apartmány U Dzina;Liberecký;https://www.firmy.cz/detail/13839764-hospudka-a-apartmany-u-dzina-desna-iii.html;5;1;50.762812;15.329014;None;None
Hostinec Libchava;Liberecký;https://www.firmy.cz/detail/12956892-hostinec-libchava-horni-libchava.html;5;35;50.712285;14.494211;None;None
Drnovecká hospoda;Liberecký;https://www.firmy.cz/detail/13182091-drnovecka-hospoda-cvikov-drnovec.html;4.5;18;50.776488;14.656225;None;None
Hospůdka Rusalka;Liberecký;https://www.firmy.cz/detail/13113669-hospudka-rusalka-zlata-olesnice-navarov.html;4;23;50.678525;15.316171;None;None
Hospoda U Cimpla;Liberecký;https://www.firmy.cz/detail/634205-hospoda-u-cimpla-hejnice-ferdinandov.html;4.6;56;50.869904;15.170969;None;None
Hospoda Bedřichov;Liberecký;https://www.firmy.cz/detail/13922598-hospoda-bedrichov-bedrichov.html;None;None;50.793506;15.134624;None;None
Hostinec Bednářka;Liberecký;https://www.firmy.cz/detail/13910737-hostinec-bednarka-liberec-ii-nove-mesto.html;2;1;50.768593;15.055270;None;None
Hostinec U Uhlířů;Liberecký;https://www.firmy.cz/detail/12990415-hostinec-u-uhliru-krystofovo-udoli.html;4.5;31;50.768449;14.934732;None;None
Hospoda Čertova Zeď;Liberecký;https://www.firmy.cz/detail/13488059-hospoda-certova-zed-cesky-dub-smrzov.html;4.9;4;50.670163;14.952332;None;None
Pivnice U FRAJERA;Liberecký;https://www.firmy.cz/detail/13121153-pivnice-u-frajera-cvikov-i.html;4.4;9;50.776784;14.633911;None;None
Hospůdka U Potůčku;Liberecký;https://www.firmy.cz/detail/2210392-hospudka-u-potucku-simonovice-minkovice.html;4.8;40;50.719730;15.057386;None;None
Hostinec Sklářský Dvůr;Liberecký;https://www.firmy.cz/detail/13143986-hostinec-sklarsky-dvur-pencin-hut.html;5;5;50.694162;15.235071;None;None
Restaurace - Kiosek Koupaliště;Liberecký;https://www.firmy.cz/detail/13012260-restaurace-kiosek-koupaliste-chuchelna.html;None;None;50.605895;15.300019;None;None
Hospoda Pohoda;Liberecký;https://www.firmy.cz/detail/13777628-hospoda-pohoda-pertoltice-pod-ralskem.html;5;2;50.678283;14.719979;None;None
Hospoda u Martina;Liberecký;https://www.firmy.cz/detail/13193081-hospoda-u-martina-kostalov.html;4.3;5;50.571985;15.399665;None;None
Hospoda Na Hřišti;Liberecký;https://www.firmy.cz/detail/13464116-hospoda-na-hristi-mimon-iv.html;4.5;1;50.665606;14.729318;None;None
