name;region;url;rating;number_of_reviews;latitude;longitude;menu_item;price
Jan Vrba;Plzen;https://www.firmy.cz/detail/13116470-blizejovska-hospoda-blizejov.html;5;1;49.499731;12.990988;None;None
Ranč Šídlovák;Plzen;https://www.firmy.cz/detail/13736061-ranc-sidlovak-plzen.html;3.4;23;49.784215;13.374645;None;None
Hospoda U Krámu;Plzen;https://www.firmy.cz/detail/13019402-hospoda-u-kramu-horska-kvilda.html;4.4;121;49.054607;13.562968;None;None
Hostinec U Kůsů;Plzen;https://www.firmy.cz/detail/13119052-hostinec-u-kusu-hradek-cejkovy.html;4.8;4;49.291763;13.515852;None;None
Hospůdka Na blbym místě;Plzen;https://www.firmy.cz/detail/13178482-hospudka-na-blbym-miste-plzen-cernice.html;4.5;7;49.710065;13.414271;None;None
Hostinec Štika;Plzen;https://www.firmy.cz/detail/13185310-hostinec-stika-domazlice-horejsi-predmesti.html;5;4;49.440194;12.921261;None;None
Hospůdka Na Hrišti;Plzen;https://www.firmy.cz/detail/13871990-hospudka-na-hristi-klatovy-ii.html;None;None;49.400284;13.302088;None;None
Hospůdka U Trnky;Plzen;https://www.firmy.cz/detail/13820591-hospudka-u-trnky-podevousy.html;5;1;49.528019;13.130342;None;None
Hostinec U Křelovců;Plzen;https://www.firmy.cz/detail/12832748-hostinec-u-krelovcu-plzen.html;5;2;49.738556;13.387690;None;None
Hostinec na Bayerce;Plzen;https://www.firmy.cz/detail/13110502-hostinec-na-bayerce-vstis.html;4.6;4;49.637423;13.247300;None;None
Hospoda U Jezu;Plzen;https://www.firmy.cz/detail/13078702-hospoda-u-jezu-hradec.html;5;1;49.634196;13.120296;None;None
Hostinec Milčice;Plzen;https://www.firmy.cz/detail/13177625-hostinec-milcice-mysliv-milcice.html;5;1;49.411603;13.604862;None;None
Vranovická hospoda;Plzen;https://www.firmy.cz/detail/13065896-vranovicka-hospoda-brasy-vranovice.html;5;1;49.845253;13.555317;None;None
Hospůdka nad Střelou;Plzen;https://www.firmy.cz/detail/13558689-hospudka-nad-strelou-dolni-hradiste.html;4.7;5;49.913906;13.495241;None;None
Stará Hospoda Dobřív;Plzen;https://www.firmy.cz/detail/13333865-stara-hospoda-dobriv-dobriv.html;3;37;49.716535;13.687898;None;None
Hospůdka ve Lhotce;Plzen;https://www.firmy.cz/detail/13535506-hospudka-ve-lhotce-ostrovec-lhotka-lhotka.html;None;None;49.906966;13.729624;None;None
Stodolní hospůdka;Plzen;https://www.firmy.cz/detail/13005752-stodolni-hospudka-druztova.html;4.6;27;49.797390;13.449610;None;None
Obecní hospoda Chlum;Plzen;https://www.firmy.cz/detail/12900289-obecni-hospoda-chlum-chlum.html;5;1;49.606055;13.477634;None;None
Hostinec U Suku;Plzen;https://www.firmy.cz/detail/255537-hostinec-u-suku-plasy.html;5;2;49.934310;13.392566;None;None
Libor Hubáček;Plzen;https://www.firmy.cz/detail/13114683-libor-hubacek-vsehrdy.html;None;None;49.963440;13.584460;None;None
Hostinec na hřišti;Plzen;https://www.firmy.cz/detail/13177556-hostinec-na-hristi-kozolupy.html;5;1;49.765028;13.250217;None;None
Hospoda Na rohu;Plzen;https://www.firmy.cz/detail/13607537-hospoda-na-rohu-chotesov.html;4.5;1;49.652033;13.204648;None;None
Hospůdka u Černých;Plzen;https://www.firmy.cz/detail/13116173-hospudka-u-cernych-manetin-zhorec.html;5;1;50.007930;13.139814;None;None
Hospoda Líté 70;Plzen;https://www.firmy.cz/detail/13119257-hospoda-lite-70-lite.html;5;1;49.913878;13.261514;None;None
Klubová hospoda Spartak Strašice;Plzen;https://www.firmy.cz/detail/13119841-klubova-hospoda-spartak-strasice-strasice.html;4.3;3;49.736116;13.759625;None;None
Hospůdka Na koupališti;Plzen;https://www.firmy.cz/detail/13322331-hospudka-na-koupalisti-bezdruzice-krivce.html;4.3;12;49.919994;12.980078;None;None
Hospoda Přívětice;Plzen;https://www.firmy.cz/detail/13254296-hospoda-privetice-privetice.html;5;2;49.835689;13.612587;None;None
Hostinec U Kamenného Stolu;Plzen;https://www.firmy.cz/detail/13627094-hostinec-u-kamenneho-stolu-tis-u-blatna.html;4.7;5;50.084653;13.345092;None;None
Hospoda Na Posedu;Plzen;https://www.firmy.cz/detail/13139863-hospoda-na-posedu-mladotice-chrastovice.html;None;None;50.007182;13.351320;None;None
Hospoda Křečov;Plzen;https://www.firmy.cz/detail/13136773-hospoda-krecov-stichovice-krecov.html;5;1;49.972485;13.321321;None;None
Hospoda Na Hřišti;Plzen;https://www.firmy.cz/detail/12980691-hospoda-na-hristi-maly-bor.html;4.5;1;49.329615;13.649395;None;None
Hostinec v Doubravě;Plzen;https://www.firmy.cz/detail/13116057-hostinec-v-doubrave-nyrany-doubrava.html;1;1;49.745996;13.187933;None;None
Hospoda u Kopačky;Plzen;https://www.firmy.cz/detail/13113706-hospoda-u-kopacky-hromnice-zichlice.html;5;1;49.844210;13.453862;None;None
Milavečská hospůdka U Kamila;Plzen;https://www.firmy.cz/detail/13879072-milavecska-hospudka-u-kamila-milavce.html;None;None;49.465670;12.984042;None;None
Hospůdka U Šéfový;Plzen;https://www.firmy.cz/detail/13125386-hospudka-u-sefovy-plzen-vychodni-predmesti.html;None;None;49.741765;13.391243;None;None
Hostinec U Císaře;Plzen;https://www.firmy.cz/detail/13669817-hostinec-u-cisare-podmokly.html;5;3;49.942023;13.701990;None;None
Hospoda Na Koupališti Svaťák;Plzen;https://www.firmy.cz/detail/13516454-hospoda-na-koupalisti-svatak-ujezd-u-svateho-krize.html;4.7;2;49.858960;13.575046;None;None
Tělovýchovná jednota Vodní stavby Plzeň, z. s.;Plzen;https://www.firmy.cz/detail/13145777-telovychovna-jednota-vodni-stavby-plzen-z-s-plzen-skvrnany.html;None;None;49.737083;13.326512;None;None
Stará hospoda;Plzen;https://www.firmy.cz/detail/13865282-stara-hospoda-brasy-krise.html;5;1;49.830696;13.552890;None;None
Pohostinství Hřiště TJ Těškov;Plzen;https://www.firmy.cz/detail/13185296-pohostinstvi-hriste-tj-teskov-teskov.html;4.5;1;49.799116;13.697715;None;None
Hostinec Na Záhalce;Plzen;https://www.firmy.cz/detail/13116539-hostinec-na-zahalce-velhartice.html;4.3;2;49.255081;13.375902;None;None
Hospoda Lomeček;Plzen;https://www.firmy.cz/detail/13526234-hospoda-lomecek-mrakov-novy-klicov.html;2.8;14;49.391833;12.964584;None;None
Lidový dům;Plzen;https://www.firmy.cz/detail/13178747-lidovy-dum-cheznovice.html;5;3;49.779357;13.780234;None;None
Rýzmberská hospůdka;Plzen;https://www.firmy.cz/detail/13300013-ryzmberska-hospudka-kdyne-podzamci.html;4.2;27;49.406771;13.030823;None;None
Hostinec Úboč;Plzen;https://www.firmy.cz/detail/13179008-hostinec-uboc-uboc.html;None;None;49.443760;13.086586;None;None
Hospoda U Klečků;Plzen;https://www.firmy.cz/detail/12860718-hospoda-u-klecku-chanovice.html;4.8;13;49.404236;13.716879;None;None
Hostinec Hradiště;Plzen;https://www.firmy.cz/detail/13178388-hostinec-hradiste-hradiste.html;5;2;49.463051;13.052828;None;None
Nálevna" U vodníka";Plzen;https://www.firmy.cz/detail/13334012-nalevna-u-vodnika-stod.html;4.6;10;49.630185;13.173466;None;None
Sokolovna Lhota;Plzen;https://www.firmy.cz/detail/13314524-sokolovna-lhota-plzen-lhota.html;4.8;9;49.690454;13.324033;None;None
Hostinec TJ Sokol Úsilov;Plzen;https://www.firmy.cz/detail/13177619-hostinec-tj-sokol-usilov-usilov.html;None;None;49.395134;13.126127;None;None
Hospůdka U Kozlerů;Plzen;https://www.firmy.cz/detail/13197462-hospudka-u-kozleru-mirosov.html;4.5;77;49.687433;13.668322;None;None
Hospoda U Voráčků;Plzen;https://www.firmy.cz/detail/267789-hospoda-u-voracku-bor.html;1;1;49.711956;12.776023;None;None
Hostinec U Burianů;Plzen;https://www.firmy.cz/detail/13134282-hostinec-u-burianu-luzany.html;4.5;2;49.546300;13.315665;None;None
Van Hanh Bui;Plzen;https://www.firmy.cz/detail/13137976-van-hanh-bui-ves-touskov.html;None;None;49.662203;13.117442;None;None
