name;region;url;rating;number_of_reviews;latitude;longitude;menu_item;price
Pohostinství Malonty;Jihočeský;https://www.firmy.cz/detail/13113993-pohostinstvi-malonty-malonty.html;3.5;2;48.687190;14.584018;None;None
Restaurace Pod Břízami;Jihočeský;https://www.firmy.cz/detail/13230673-restaurace-pod-brizami-kunzak.html;4;6;49.134754;15.192021;None;None
Hostinec U Zastávky;Jihočeský;https://www.firmy.cz/detail/13722690-hostinec-u-zastavky-protivin.html;4.7;3;49.196628;14.222100;None;None
Pivnice Arabela;Jihočeský;https://www.firmy.cz/detail/2567082-pivnice-arabela-veseli-nad-luznici-ii.html;4;6;49.187598;14.704214;None;None
Žernovická hospoda;Jihočeský;https://www.firmy.cz/detail/13261527-zernovicka-hospoda-zernovice.html;None;None;49.028142;14.036995;None;None
Hostinec a Prodejna u Tomčů;Jihočeský;https://www.firmy.cz/detail/13437297-hostinec-a-prodejna-u-tomcu-krajnicko.html;5;2;49.147617;14.028801;None;None
Hospoda u Pundů;Jihočeský;https://www.firmy.cz/detail/13116990-hospoda-u-pundu-jindrichuv-hradec-horni-zdar.html;5;1;49.112004;14.995263;None;None
Pivnice Na Hrázi;Jihočeský;https://www.firmy.cz/detail/13354808-pivnice-na-hrazi-cesky-krumlov-horni-brana.html;4.9;25;48.807810;14.325824;None;None
U KOLOUŠKŮ;Jihočeský;https://www.firmy.cz/detail/13016203-u-kolousku-val-hamr.html;4.6;29;49.156557;14.765255;None;None
NEPTUN starýho Kamila;Jihočeský;https://www.firmy.cz/detail/13820771-neptun-staryho-kamila-tabor.html;5;2;49.414031;14.673906;None;None
Hostinec Pleše;Jihočeský;https://www.firmy.cz/detail/13302969-hostinec-plese-plese.html;None;None;49.198127;14.820585;None;None
Hospoda Na Rozhrání;Jihočeský;https://www.firmy.cz/detail/13702535-hospoda-na-rozhrani-velka-turna.html;None;None;49.340586;13.957877;None;None
U Nousků;Jihočeský;https://www.firmy.cz/detail/13116841-u-nousku-tabor-klokoty.html;4.5;1;49.418418;14.644565;None;None
Hostinec U Křivánků;Jihočeský;https://www.firmy.cz/detail/13668911-hostinec-u-krivanku-sezimovo-usti.html;5;3;49.385247;14.681289;None;None
Hospůdka u Zdeničky;Jihočeský;https://www.firmy.cz/detail/13283005-hospudka-u-zdenicky-sepekov.html;4.4;7;49.428127;14.418987;None;None
Hospoda pod Kostelem;Jihočeský;https://www.firmy.cz/detail/13108846-hospoda-pod-kostelem-vitejovice.html;5;10;49.046009;14.074358;None;None
Hospůdka před Prdelí;Jihočeský;https://www.firmy.cz/detail/13369596-hospudka-pred-prdeli-rapsach.html;4.4;85;48.887648;14.940712;None;None
Obecní šenk Škola Lčovice;Jihočeský;https://www.firmy.cz/detail/13189543-obecni-senk-skola-lcovice-lcovice.html;None;None;49.116144;13.851225;None;None
Letní hospůdka na hřišti;Jihočeský;https://www.firmy.cz/detail/13775582-letni-hospudka-na-hristi-kosice.html;None;None;49.323362;14.741735;None;None
Pavlína Burešová;Jihočeský;https://www.firmy.cz/detail/324340-pavlina-buresova-horni-radoun.html;5;1;49.256993;15.004289;None;None
Disco Babylon;Jihočeský;https://www.firmy.cz/detail/13139297-disco-babylon-skvoretice.html;None;None;49.402042;13.948410;None;None
Restaurace Na Hřišti Nemanice;Jihočeský;https://www.firmy.cz/detail/13296707-restaurace-na-hristi-nemanice-ceske-budejovice-3.html;3.2;2;49.005827;14.488334;None;None
Zborovská Bumbálka;Jihočeský;https://www.firmy.cz/detail/13849311-zborovska-bumbalka-ledenice-zborov.html;None;None;48.936423;14.564323;None;None
Hostinec Virtova 23;Jihočeský;https://www.firmy.cz/detail/13109406-hostinec-virtova-23-strakonice-virt.html;5;2;49.266260;13.865078;None;None
Zahrada Cep;Jihočeský;https://www.firmy.cz/detail/13858670-zahrada-cep-cep.html;4.5;17;48.918851;14.813471;None;None
Hostinec Paseky;Jihočeský;https://www.firmy.cz/detail/13113599-hostinec-paseky-paseky.html;5;1;49.252474;14.255207;None;None
Hospoda Lázeňská 58;Jihočeský;https://www.firmy.cz/detail/13119738-hospoda-lazenska-58-dobra-voda-u-ceskych-budejovic.html;4.5;1;48.965138;14.528141;None;None
Hostinec U Jeni;Jihočeský;https://www.firmy.cz/detail/2099947-hostinec-u-jeni-buk.html;5;1;49.038699;13.844317;None;None
Hospoda Kocelovice;Jihočeský;https://www.firmy.cz/detail/13111380-hospoda-kocelovice-kocelovice.html;None;None;49.464365;13.825707;None;None
Hospoda Na Vinici;Jihočeský;https://www.firmy.cz/detail/13117372-hospoda-na-vinici-blatna.html;4.2;3;49.434736;13.882379;None;None
Hostinec Korej;Jihočeský;https://www.firmy.cz/detail/13316972-hostinec-korej-vimperk-i.html;4.1;10;49.053118;13.773068;None;None
Přešťovická hospoda;Jihočeský;https://www.firmy.cz/detail/13658010-prestovicka-hospoda-prestovice.html;2.9;3;49.276406;13.970962;None;None
Osvěžovna;Jihočeský;https://www.firmy.cz/detail/13140113-osvezovna-studena-olsany.html;4.1;9;49.135578;15.255335;None;None
Hostinec Budislav;Jihočeský;https://www.firmy.cz/detail/13616063-hostinec-budislav-budislav.html;4.8;5;49.294071;14.837802;None;None
Green pub;Jihočeský;https://www.firmy.cz/detail/12927585-green-pub-pisek-vnitrni-mesto.html;4.1;5;49.309329;14.148834;None;None
Hospoda Vyšetice;Jihočeský;https://www.firmy.cz/detail/13503045-hospoda-vysetice-sebirov-vysetice.html;4.9;11;49.605104;14.772316;None;None
Zbrojnice-pivovarský sklep;Jihočeský;https://www.firmy.cz/detail/12986626-zbrojnice-pivovarsky-sklep-trebon-i.html;5;1;49.002629;14.772291;None;None
Farská louka;Jihočeský;https://www.firmy.cz/detail/13518542-farska-louka-lomnice-nad-luznici.html;4.9;6;49.082922;14.714186;None;None
Pohostinství Lažany;Jihočeský;https://www.firmy.cz/detail/13113777-pohostinstvi-lazany-lazany.html;None;None;49.362981;13.882827;None;None
Mlýn U Dubu;Jihočeský;https://www.firmy.cz/detail/13150409-mlyn-u-dubu-benesov-nad-cernou-dekanske-skaliny.html;4.2;37;48.749290;14.553949;None;None
Hospůdka Pod Bůrkem;Jihočeský;https://www.firmy.cz/detail/13528957-hospudka-pod-burkem-suchdol-nad-luznici-tust.html;3.8;14;48.892657;14.893367;None;None
Pivnice Plzeňka;Jihočeský;https://www.firmy.cz/detail/13153987-pivnice-plzenka-velesin.html;5;2;48.830408;14.458281;None;None
Albrechtická hospoda;Jihočeský;https://www.firmy.cz/detail/13666937-albrechticka-hospoda-albrechtice-nad-vltavou.html;4.6;13;49.255626;14.307717;None;None
hostINNec;Jihočeský;https://www.firmy.cz/detail/12975863-hostinnec-dolni-dvoriste.html;4.6;41;48.656703;14.451833;None;None
Hospoda Mnichov 31;Jihočeský;https://www.firmy.cz/detail/13110810-hospoda-mnichov-31-mnichov.html;None;None;49.302642;13.829470;None;None
Hospůdka Na návsi;Jihočeský;https://www.firmy.cz/detail/13119943-hospudka-na-navsi-hluboka-nad-vltavou-kostelec.html;5;1;49.137431;14.475159;None;None
Hostinec Kloužovice;Jihočeský;https://www.firmy.cz/detail/2593311-hostinec-klouzovice-chynov-klouzovice.html;2.7;3;49.421039;14.801399;None;None
Hospoda Nová Ves;Jihočeský;https://www.firmy.cz/detail/13141740-hospoda-nova-ves-nova-ves.html;None;None;48.949680;14.244415;None;None
Hospůdka Na Kopečku;Jihočeský;https://www.firmy.cz/detail/13007830-hospudka-na-kopecku-zisov.html;None;None;49.198666;14.694572;None;None
Hospoda Hartvíkov 28;Jihočeský;https://www.firmy.cz/detail/13373444-hospoda-hartvikov-28-dolni-horice-hartvikov.html;4.5;1;49.453718;14.865388;None;None
Šalmanovická Hospoda;Jihočeský;https://www.firmy.cz/detail/13109110-salmanovicka-hospoda-jilovice-salmanovice.html;5;2;48.884260;14.773674;None;None
Hostinec U Hrdličků;Jihočeský;https://www.firmy.cz/detail/2362574-hostinec-u-hrdlicku-modra-hurka.html;5;1;49.179486;14.526919;None;None
Hospoda Budějovická 11;Jihočeský;https://www.firmy.cz/detail/13120905-hospoda-budejovicka-11-veseli-nad-luznici-i.html;2.6;4;49.185181;14.698660;None;None
Restaurace Věžovatá Pláně 8;Jihočeský;https://www.firmy.cz/detail/13117992-restaurace-vezovata-plane-8-vezovata-plane.html;5;1;48.776395;14.410191;None;None
Hospoda Velká Turná 59;Jihočeský;https://www.firmy.cz/detail/13121793-hospoda-velka-turna-59-velka-turna.html;3;1;49.349613;13.968390;None;None
