url;rating;number_of_reviews;latitude;longitude;menu_item;price
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"120g Smažený sýr eidam 40%, vlastní výroba, obloha;115 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"100g Smažený hermelín, obloha;115 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"70g Smažený kuřecí řízek pro děti, hranolky, kečup;135 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"200g Hot Mexican burger s hranolky hovězí Angus, Chilli Rawit paprička, sýr Cheddar, ledový salát, pikantní dresink, opečená houska, hranolky Julienne;239 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"200g Hovězí Bacon Cheddar Burger s hranolky hovězí Angus, sýr Cheddar, dresink, slanina, zelenina, opečená houska, hranolky Julienne;239 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"150g Okurkový salát;89 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"150g Šopský salát okurky, rajčata, papriky, balkánský sýr, olivový olej;99 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"300g Lehký zeleninový salát s grilovaným kuřecím masem;209 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"250g Caesar salát římský salát, kuřecí prsa, žemlové krutony, ančovičkový dresink, plátky slaniny;209 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"300g Mix listových salátů saláty, mozzarella, cherry rajčata, rukola, olivový olej;165 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"200g Hranolky Julianne (tenké);49 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"200g Krokety;50 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"200g Grilované zelené fazolky se slaninou;69 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"200g Grilovaná zelenina;75 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"Tatarská omáčka, vlastní výroba;35 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"Blekotova omáčka;35 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"Pepřová omáčka;35 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"Hříbková omáčka;35 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"Kopeček zmrzliny na výběr vanilka nebo vlašský ořech;29 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"Banán v čokoládě banán, šlehačka, čokoládová poleva;75 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"Banánový pohár vanilková zmrzlina, banán, čokoládová poleva, šlehačka;105 Kč"
https://www.firmy.cz/detail/2220349-restaurace-u-blekotu-praha-kobylisy.html;None;None;14.456530;50.130522;"Horká láska vanilková zmrzlina, horké maliny, šlehačka;105 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Mrkvový krém se zázvorem;49 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Bramborové noky s mozzarellou a cuketou, pomodoro omáčka, bazalka;179 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Šunka od kosti pečená na medu, bramborová kaše, vejmrda;189 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Hovězí kýta na houbách, variace knedlíků;199 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Zeleninový salát s parmskou šunkou a kozím sýrem, dýńová semínka, balsamico dresink;179 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Smažený sýr (Eidam) v bylinkové strouhance, hranolky, domácí tatarka;179 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Kuřecí Supreme na grilu, pappardelle s chřestovou omáčkou, parmezán;229 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"SALÁT Rajčatový s cibulkou;69 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"DEZERT Buchtičky s vanilkovým krémem, máta;79 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Škvarková pomazánka, šalotka, chléb;125 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Telecí paštika brusinkové sádlo, chléb;165 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Zavináče, nakládané zelí Koprová zálivka;155 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Lahůdkový maxi chlebíček s bramborovým salátem, šunkou a vejcem;105 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Lahůdkový maxxi chlebíček s rostbífem a smetanovým křenem;125 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Lahůdkový maxi chlebíček sýrový s ořechy a hroznovým vínem;105 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Nakládaný hermelín chléb;169 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Smažené dršťky v kořenovém pivním těstíčku tatarská omáčka;185 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Hovězí tatarák spravovna trochu jinak: s kapary, cornišonkami, koktejlovou omáčkou a parmezánem pečené topinky 5 ks;289 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Domácí tlačenka z vepřových líček nakládané zelí, cibulka, ocet;179 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Variace ďábelských topinek jeden kus s masovou směsí, sypané sýrem jeden kus strhaným masem, restovaná cibulka z fíky;189 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Buřty na černém pivu chléb;175 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Polévka dle denní nabídky;79 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Silný slepičí vývar s játrovým knedlíkem, kořenovou zeleninou a libečkem;95 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Pomalu pečený vepřový bůček majoránková omáčka, smetanový špenát, bramborová kaše;345 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Čevabčiči plněné sýrem vařené brambory s osmaženou cibulkou domácí hořčice, cibulový salátek;310 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Smažený sýr v bylinkové strouhance vařené brambory, domácí tatarská omáčka;289 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Bramborový knedlík plněný kachním masem červené zelí nakládaný rybíz, karamelizovaná cibule;325 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Kuřecí křídla pečená macerovaná v medu a rumu bylinkový dip, tousty nebo smažená pálivá se zauzeným pepřem;295 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Grilované vepřové koleno domácí hořčice, křen, zelným salát, čerstvý chléb;450 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Pomalu tažená vepřová žebra Na medvědím česneku, zelný salát, bylinkový dip, chléb;399 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Kuřecí gordon bleu máslová bramborová kaše, okurkový salát;325 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Vepřo, knedlo, zelo z přeštíka, chlebové knedlíky, kedlubnové zelí;340 Kč"
